Date,Open,High,Low,Close,Adj Close,Volume,% change
2014-08-04,61.028572,61.428570,60.111427,60.385715,60.385715,10686900,-0.006347
2014-08-05,60.185715,61.142857,60.044285,60.407143,60.407143,10653300,0.000355
2014-08-06,60.142857,62.128571,60.078571,61.471428,61.471428,15835400,0.017619
2014-08-07,62.185715,64.278572,62.078571,64.238571,64.238571,27313300,0.045015
2014-08-08,64.314285,64.424286,63.150002,63.692856,63.692856,15495200,-0.008495
2014-08-11,64.174286,65.378571,64.101433,64.505714,64.505714,13246800,0.012762
2014-08-12,64.478569,64.714287,63.344288,63.772858,63.772858,10845100,-0.011361
2014-08-13,64.085716,64.888573,63.831429,64.504288,64.504288,9058000,0.011469
2014-08-14,64.601433,65.000000,64.031425,64.410004,64.410004,6676600,-0.001462
2014-08-15,64.498573,66.000000,64.085716,65.584290,65.584290,22036700,0.018231
2014-08-18,66.008568,67.071426,65.892860,66.571426,66.571426,13496000,0.015051
2014-08-19,66.727142,67.214287,66.061432,66.878571,66.878571,10897600,0.004614
2014-08-20,66.714287,67.678574,66.362854,67.455711,67.455711,12163900,0.008630
2014-08-21,67.325714,68.021431,66.809998,67.435715,67.435715,11746700,-0.000296
2014-08-22,67.277145,68.507141,67.150002,68.455711,68.455711,13735400,0.015125
2014-08-25,68.792854,69.328568,68.218575,68.704285,68.704285,13484800,0.003631
2014-08-26,68.357140,68.835716,67.792854,68.480003,68.480003,10137400,-0.003264
2014-08-27,68.485718,68.607140,67.661430,67.814285,67.814285,10394300,-0.009721
2014-08-28,67.521431,68.211426,67.258568,67.887146,67.887146,7584500,0.001074
2014-08-29,68.121429,68.642860,67.734283,68.234283,68.234283,9838500,0.005113
2014-09-02,68.357140,68.398567,67.798569,68.085716,68.085716,8806700,-0.002177
2014-09-03,68.645714,69.657143,68.075714,68.198570,68.198570,16219000,0.001658
2014-09-04,68.444283,68.812859,67.447144,67.524284,67.524284,11958800,-0.009887
2014-09-05,67.604286,68.192856,67.152855,67.954285,67.954285,11953200,0.006368
2014-09-08,67.771431,68.657143,67.742859,68.475716,68.475716,7668500,0.007673
2014-09-09,69.471428,69.898567,68.057144,68.430000,68.430000,19737900,-0.000668
2014-09-10,68.599998,69.250000,68.148567,69.198570,69.198570,9104900,0.011231
2014-09-11,68.938568,69.194283,68.524284,68.794289,68.794289,7865200,-0.005842
2014-09-12,69.092857,69.269997,68.017143,68.078568,68.078568,13425300,-0.010404
2014-09-15,68.220001,68.220001,65.264282,65.392860,65.392860,20617100,-0.039450
2014-09-16,64.057144,65.448570,63.657143,65.272858,65.272858,26838700,-0.001835
2014-09-17,65.272858,65.552856,64.470001,64.932854,64.932854,12133100,-0.005209
2014-09-18,65.352859,65.908569,64.760002,65.572861,65.572861,10630200,0.009856
2014-09-19,65.857140,65.904289,64.881432,65.360001,65.360001,11960900,-0.003246
2014-09-22,65.181427,65.278572,62.697144,63.254288,63.254288,16169300,-0.032217
2014-09-23,63.032856,64.001427,62.928570,63.414288,63.414288,11471600,0.002529
2014-09-24,63.494286,64.522858,63.220001,64.365715,64.365715,9551500,0.015003
2014-09-25,64.271431,64.621429,63.202858,63.355713,63.355713,9839900,-0.015692
2014-09-26,63.571430,64.377144,63.412857,64.107140,64.107140,10404800,0.011860
2014-09-29,63.438572,64.362854,63.145714,64.222855,64.222855,9516500,0.001805
2014-09-30,64.614288,65.312859,64.257141,64.454285,64.454285,12472600,0.003604
2014-10-01,64.098572,64.285713,62.470001,62.685715,62.685715,15416100,-0.027439
2014-10-02,62.700001,64.355713,62.554287,64.282860,64.282860,18450600,0.025479
2014-10-03,64.741432,65.800003,64.644287,65.648567,65.648567,15290100,0.021245
2014-10-06,66.000000,66.744286,65.857140,66.211426,66.211426,13709500,0.008574
2014-10-07,65.871429,66.611427,65.142860,65.178574,65.178574,13759200,-0.015599
2014-10-08,65.235718,66.800003,64.482857,66.694283,66.694283,14332500,0.023255
2014-10-09,66.661430,66.855713,65.651428,65.945717,65.945717,14928200,-0.011224
2014-10-10,65.685715,66.405716,64.491432,64.582855,64.582855,19110700,-0.020666
2014-10-13,64.464287,64.638573,61.857143,62.654285,62.654285,20216700,-0.029862
2014-10-14,63.644287,64.570000,62.590000,64.160004,64.160004,16747500,0.024032
2014-10-15,63.495712,64.425713,61.454285,64.084290,64.084290,59927700,-0.001180
2014-10-16,47.532856,52.310001,47.285713,51.671429,51.671429,92304800,-0.193696
2014-10-17,51.401428,51.438572,48.785713,51.012856,51.012856,79160900,-0.012745
2014-10-20,50.857143,52.741428,50.792858,51.317142,51.317142,33529300,0.005965
2014-10-21,51.751431,52.398571,50.777142,52.284286,52.284286,19365500,0.018846
2014-10-22,52.712856,54.568569,51.885715,53.521427,53.521427,32150300,0.023662
2014-10-23,54.360001,55.110001,54.035713,54.720001,54.720001,19916400,0.022394
2014-10-24,54.654285,55.285713,54.401428,55.002857,55.002857,14657300,0.005169
2014-10-27,54.842857,54.928570,53.814285,54.200001,54.200001,14944300,-0.014597
2014-10-28,54.250000,55.267143,54.049999,55.174286,55.174286,11736900,0.017976
2014-10-29,55.174286,55.240002,53.967144,54.014286,54.014286,12507600,-0.021024
2014-10-30,53.930000,54.619999,53.514286,54.144287,54.144287,10593800,0.002407
2014-10-31,54.914288,56.252857,54.857143,56.110001,56.110001,20470100,0.036305
2014-11-03,56.175713,56.502857,55.015713,55.487144,55.487144,17581200,-0.011101
2014-11-04,55.274284,55.321430,54.110001,54.682858,54.682858,11389700,-0.014495
2014-11-05,55.087143,55.405712,53.770000,54.340000,54.340000,13645800,-0.006270
2014-11-06,54.000000,55.047142,53.907143,54.757141,54.757141,9991800,0.007676
2014-11-07,54.777142,55.035713,54.185715,54.880001,54.880001,9303700,0.002244
2014-11-10,54.714287,55.635715,54.142857,55.324287,55.324287,9711100,0.008096
2014-11-11,55.324287,56.299999,54.544285,54.650002,54.650002,14838600,-0.012188
2014-11-12,54.447144,55.137142,53.862858,54.837143,54.837143,10958500,0.003424
2014-11-13,54.922855,55.007141,53.932858,54.201427,54.201427,10490200,-0.011593
2014-11-14,54.197144,55.317142,54.081429,55.148571,55.148571,10988600,0.017475
2014-11-17,55.054287,55.642857,54.392857,54.448570,54.448570,9225300,-0.012693
2014-11-18,54.428570,54.985714,54.361427,54.432858,54.432858,7921200,-0.000289
2014-11-19,54.744286,55.292858,51.808571,51.871429,51.871429,24515400,-0.047057
2014-11-20,51.869999,53.322857,51.571430,52.591431,52.591431,15425200,0.013881
2014-11-21,53.211430,53.321430,51.357143,51.468571,51.468571,17878000,-0.021351
2014-11-24,51.508572,51.922855,50.771427,50.924286,50.924286,17864000,-0.010575
2014-11-25,50.145714,50.347141,49.142857,49.855713,49.855713,28100800,-0.020984
2014-11-26,50.154285,50.527142,49.745712,50.165714,50.165714,10063200,0.006218
2014-11-28,50.512856,50.571430,49.427143,49.512856,49.512856,6702500,-0.013014
2014-12-01,49.285713,49.571430,48.234287,48.830002,48.830002,11964400,-0.013791
2014-12-02,48.757141,50.477142,48.691429,50.330002,50.330002,14271600,0.030719
2014-12-03,50.221428,50.731430,49.181431,50.731430,50.731430,13819400,0.007976
2014-12-04,50.428570,51.135715,49.908569,50.085712,50.085712,11853800,-0.012728
2014-12-05,50.147144,50.642857,49.732857,50.131428,50.131428,9930200,0.000913
2014-12-08,49.881428,49.982857,48.290001,48.497143,48.497143,13621300,-0.032600
2014-12-09,47.820000,49.337143,47.002857,49.111427,49.111427,17976700,0.012666
2014-12-10,49.021427,49.247143,47.665714,47.759998,47.759998,12644800,-0.027518
2014-12-11,48.012856,48.700001,47.655712,47.804287,47.804287,11769100,0.000927
2014-12-12,47.417145,48.322857,46.980000,47.782856,47.782856,13521200,-0.000448
2014-12-15,48.055714,48.418571,46.618572,46.720001,46.720001,12019000,-0.022243
2014-12-16,46.427143,47.070000,45.142857,45.205715,45.205715,16947700,-0.032412
2014-12-17,45.375713,47.867142,45.077145,47.664288,47.664288,20192900,0.054386
2014-12-18,48.400002,48.928570,47.232857,47.774284,47.774284,15639400,0.002308
2014-12-19,47.900002,48.720001,47.621429,48.588570,48.588570,15047900,0.017044
2014-12-22,48.542858,49.240002,47.748569,48.097141,48.097141,7994000,-0.010114
2014-12-23,48.287144,48.428570,47.472858,48.061428,48.061428,8291500,-0.000743
2014-12-24,48.072857,49.070000,47.998569,48.871429,48.871429,5411000,0.016853
2014-12-26,48.844288,49.484287,48.534286,48.578571,48.578571,8847300,-0.005992
2014-12-29,47.970001,49.104286,47.652859,48.847141,48.847141,8588300,0.005529
2014-12-30,48.714287,49.139999,48.538570,49.032856,49.032856,7011200,0.003802
2014-12-31,49.032856,49.391430,48.787144,48.801430,48.801430,8627500,-0.004720
2015-01-02,49.151428,50.331429,48.731430,49.848572,49.848572,13475000,0.021457
2015-01-05,49.258572,49.258572,47.147144,47.311428,47.311428,18165000,-0.050897
2015-01-06,47.347141,47.639999,45.661430,46.501431,46.501431,16037700,-0.017121
2015-01-07,47.347141,47.421429,46.271427,46.742859,46.742859,9849700,0.005192
2015-01-08,47.119999,47.835712,46.478573,47.779999,47.779999,9601900,0.022188
2015-01-09,47.631428,48.020000,46.898571,47.041428,47.041428,9578100,-0.015458
2015-01-12,47.090000,47.198570,45.264286,45.547142,45.547142,12944400,-0.031765
2015-01-13,46.021427,47.048573,45.900002,46.255714,46.255714,18721500,0.015557
2015-01-14,47.071430,47.369999,45.680000,46.320000,46.320000,19884900,0.001390
2015-01-15,46.547142,46.785713,45.844288,46.251431,46.251431,11669000,-0.001480
2015-01-16,46.857143,48.250000,46.381428,48.191429,48.191429,19696600,0.041945
2015-01-20,48.571430,50.000000,47.714287,49.828571,49.828571,40551000,0.033972
2015-01-21,59.234287,59.240002,57.410000,58.468571,58.468571,66902500,0.173394
2015-01-22,58.571430,61.374287,57.828571,61.205715,61.205715,33319300,0.046814
2015-01-23,60.988571,62.742859,60.881428,62.494286,62.494286,26784100,0.021053
2015-01-26,62.571430,63.898571,61.957142,63.794285,63.794285,21268800,0.020802
2015-01-27,63.087143,65.339996,63.049999,64.881432,64.881432,24612700,0.017041
2015-01-28,64.741432,64.821426,63.081429,63.208572,63.208572,24532900,-0.025783
2015-01-29,63.204285,63.927143,62.500000,63.400002,63.400002,15127700,0.003029
2015-01-30,63.132858,63.984287,62.655712,63.114285,63.114285,13215300,-0.004507
2015-02-02,62.842857,63.428570,61.955715,63.009998,63.009998,12990600,-0.001652
2015-02-03,63.320000,65.467140,62.730000,65.274284,65.274284,16440200,0.035935
2015-02-04,65.041428,65.174286,63.889999,64.101433,64.101433,12450900,-0.017968
2015-02-05,64.541428,65.138573,63.665714,64.129997,64.129997,14248500,0.000446
2015-02-06,64.250000,64.428574,63.175713,63.480000,63.480000,8898400,-0.010136
2015-02-09,63.198570,63.785713,62.637142,63.295715,63.295715,8173200,-0.002903
2015-02-10,63.459999,65.157143,63.101429,64.849998,64.849998,15418900,0.024556
2015-02-11,64.830002,66.141426,64.557144,64.984283,64.984283,13953100,0.002071
2015-02-12,65.058571,65.607140,64.451431,65.247147,65.247147,8464400,0.004045
2015-02-13,65.428574,66.629997,65.422859,66.585716,66.585716,12968900,0.020515
2015-02-17,66.515717,67.371429,65.944283,67.137146,67.137146,11170600,0.008282
2015-02-18,67.022858,68.070000,66.645714,67.865715,67.865715,10316600,0.010852
2015-02-19,67.857140,68.714287,67.574287,67.800003,67.800003,10432100,-0.000968
2015-02-20,67.949997,68.374283,67.637146,68.314285,68.314285,9422000,0.007585
2015-02-23,68.300003,68.314285,67.142860,67.405716,67.405716,9031400,-0.013300
2015-02-24,67.372856,68.084290,67.355713,67.839996,67.839996,6075300,0.006443
2015-02-25,67.807144,68.794289,67.807144,68.332855,68.332855,6854400,0.007265
2015-02-26,68.625717,69.500000,68.430000,69.004288,69.004288,10852800,0.009826
2015-02-27,69.081429,69.428574,67.818573,67.844284,67.844284,11516400,-0.016811
2015-03-02,67.714287,68.607140,67.234283,68.607140,68.607140,10187100,0.011244
2015-03-03,68.344284,68.457146,67.507141,67.815712,67.815712,7426300,-0.011536
2015-03-04,67.529999,67.925713,66.182854,67.110001,67.110001,17453800,-0.010406
2015-03-05,67.428574,67.464287,66.419998,66.807144,66.807144,11244800,-0.004513
2015-03-06,66.642860,66.925713,64.844284,64.874283,64.874283,12888400,-0.028932
2015-03-09,64.989998,65.092857,62.828571,63.661430,63.661430,18970700,-0.018695
2015-03-10,63.015713,63.351429,61.982857,62.151428,62.151428,17947300,-0.023719
2015-03-11,62.240002,63.939999,62.240002,62.884285,62.884285,16363200,0.011791
2015-03-12,63.347141,64.582855,63.340000,64.045715,64.045715,14654500,0.018469
2015-03-13,63.907143,64.057144,62.367142,62.628571,62.628571,10161200,-0.022127
2015-03-16,61.547142,61.547142,59.619999,60.281429,60.281429,26796000,-0.037477
2015-03-17,59.712856,60.694286,59.384285,59.788570,59.788570,18428200,-0.008176
2015-03-18,59.738571,60.650002,59.299999,60.445713,60.445713,14634900,0.010991
2015-03-19,60.459999,61.211430,60.255714,60.744286,60.744286,11449900,0.004940
2015-03-20,61.337143,61.785713,60.895714,61.185715,61.185715,13641600,0.007267
2015-03-23,60.889999,61.155712,60.330002,60.714287,60.714287,7664300,-0.007705
2015-03-24,61.135715,63.098572,61.118572,62.611427,62.611427,16888900,0.031247
2015-03-25,62.684284,62.691429,60.244286,60.250000,60.250000,21652400,-0.037716
2015-03-26,59.628571,60.447144,59.389999,59.751431,59.751431,16039100,-0.008275
2015-03-27,59.330002,59.847141,58.572857,59.252857,59.252857,15852200,-0.008344
2015-03-30,59.715714,60.564285,59.364285,60.367142,60.367142,13272700,0.018806
2015-03-31,60.110001,60.419998,59.455715,59.527142,59.527142,14248500,-0.013915
2015-04-01,59.642857,59.785713,58.702858,59.017143,59.017143,14639800,-0.008568
2015-04-02,59.071430,59.607143,58.861427,59.154285,59.154285,9864400,0.002324
2015-04-06,58.768570,60.447144,58.464287,60.330002,60.330002,10730300,0.019875
2015-04-07,60.497143,60.848572,60.042858,60.494286,60.494286,9977100,0.002723
2015-04-08,61.201427,63.107143,61.184284,63.049999,63.049999,22327900,0.042247
2015-04-09,63.000000,63.135715,62.114285,62.785713,62.785713,13455400,-0.004192
2015-04-10,64.397141,64.995712,63.947144,64.938568,64.938568,22367100,0.034289
2015-04-13,67.239998,69.285713,67.057144,67.811432,67.811432,44436700,0.044240
2015-04-14,68.857140,69.142860,67.421432,68.387146,68.387146,28641900,0.008490
2015-04-15,68.704285,68.704285,67.364288,67.922859,67.922859,42528500,-0.006789
2015-04-16,76.000000,81.250000,75.714287,80.292854,80.292854,104500900,0.182118
2015-04-17,79.778572,82.142860,79.714287,81.650002,81.650002,58306500,0.016902
2015-04-20,81.785713,82.304283,80.381432,81.055717,81.055717,30766400,-0.007278
2015-04-21,81.234283,81.484283,79.800003,80.062859,80.062859,15925700,-0.012249
2015-04-22,80.211426,80.712860,79.544289,79.668571,79.668571,12089700,-0.004925
2015-04-23,79.655716,80.342857,78.955711,79.865715,79.865715,12687500,0.002475
2015-04-24,80.172859,80.808571,79.507141,79.771431,79.771431,11045300,-0.001181
2015-04-27,80.292854,81.785713,80.230003,80.868568,80.868568,15246700,0.013754
2015-04-28,80.589996,81.278572,79.944283,80.437141,80.437141,8826300,-0.005335
2015-04-29,80.070000,81.055717,79.644287,80.407143,80.407143,9534700,-0.000373
2015-04-30,80.237144,80.835716,79.124283,79.500000,79.500000,10565100,-0.011282
2015-05-01,79.855713,79.967140,78.894287,79.575714,79.575714,8906100,0.000952
2015-05-04,79.571426,79.714287,78.900002,79.271431,79.271431,7967400,-0.003824
2015-05-05,81.238571,82.442856,80.757141,80.792854,80.792854,27116600,0.019193
2015-05-06,81.028572,81.214287,79.521431,80.077141,80.077141,11504500,-0.008859
2015-05-07,80.114288,80.794289,79.457146,80.748573,80.748573,10220700,0.008385
2015-05-08,81.041428,82.152855,80.964287,82.085716,82.085716,13828500,0.016559
2015-05-11,82.324287,84.857140,82.185715,84.278572,84.278572,23882600,0.026714
2015-05-12,83.808571,83.808571,82.992859,83.377144,83.377144,11907000,-0.010696
2015-05-13,83.404289,84.197144,82.691429,82.872856,82.872856,11155900,-0.006048
2015-05-14,83.285713,83.924286,82.330002,83.835716,83.835716,8898400,0.011619
2015-05-15,86.364288,88.348572,85.755714,87.607140,87.607140,37053100,0.044986
2015-05-18,87.544289,88.534286,87.024284,88.267143,88.267143,14812000,0.007534
2015-05-19,88.888573,89.785713,87.809998,88.068573,88.068573,19101600,-0.002250
2015-05-20,88.214287,89.108574,87.362854,88.790001,88.790001,12756800,0.008192
2015-05-21,89.081429,89.571426,88.181427,89.002853,89.002853,12767300,0.002397
2015-05-22,89.178574,89.407143,88.692856,88.838570,88.838570,7466200,-0.001846
2015-05-26,88.874283,89.061432,87.785713,87.992859,87.992859,9646000,-0.009520
2015-05-27,88.142860,89.907143,87.928574,89.857140,89.857140,10506300,0.021187
2015-05-28,89.714287,89.855713,88.930000,89.507141,89.507141,7821800,-0.003895
2015-05-29,89.472855,90.205711,88.955711,89.151428,89.151428,12712000,-0.003974
2015-06-01,88.837143,89.121429,87.944283,89.002853,89.002853,9926000,-0.001667
2015-06-02,88.711426,89.678574,88.405716,89.129997,89.129997,7529200,0.001429
2015-06-03,89.242859,89.732857,88.644287,88.808571,88.808571,6237700,-0.003606
2015-06-04,88.378571,89.428574,88.042854,89.348572,89.348572,10074400,0.006081
2015-06-05,89.214287,90.540001,89.125717,90.459999,90.459999,11624200,0.012439
2015-06-08,90.714287,90.815712,88.995712,89.604286,89.604286,11148900,-0.009460
2015-06-09,89.334290,92.714287,89.334290,92.449997,92.449997,22024800,0.031759
2015-06-10,93.395714,98.970001,93.225716,95.871429,95.871429,57121400,0.037008
2015-06-11,96.889999,96.918571,94.087143,95.094284,95.094284,26623100,-0.008106
2015-06-12,94.915710,95.342857,94.124283,94.418571,94.418571,10278800,-0.007106
2015-06-15,92.857140,93.591431,91.658569,93.431427,93.431427,19054000,-0.010455
2015-06-16,94.242859,95.607140,93.691429,95.272858,95.272858,16043300,0.019709
2015-06-17,95.132858,95.132858,93.957146,94.271431,94.271431,9905000,-0.010511
2015-06-18,94.651428,95.341431,94.368568,94.742859,94.742859,8962800,0.005001
2015-06-19,96.242859,96.418571,93.821426,93.871429,93.871429,19814900,-0.009198
2015-06-22,95.042854,96.692856,94.188568,96.414284,96.414284,16732800,0.027089
2015-06-23,96.335716,97.389999,95.750000,97.312859,97.312859,15626100,0.009320
2015-06-24,100.014282,100.891426,96.397141,96.944283,96.944283,77138600,-0.003788
2015-06-25,95.481430,96.000000,93.458572,94.891426,94.891426,41623400,-0.021176
2015-06-26,95.300003,95.314285,93.088570,93.088570,93.088570,30314900,-0.018999
2015-06-29,91.505714,92.912857,91.117142,92.231430,92.231430,24575600,-0.009208
2015-06-30,93.357140,94.355713,92.785713,93.848572,93.848572,16880500,0.017534
2015-07-01,94.805717,95.238571,93.218575,93.635712,93.635712,14699300,-0.002268
2015-07-02,93.998573,94.198570,93.214287,94.044289,94.044289,11053000,0.004363
2015-07-06,93.472855,94.928574,93.339996,94.571426,94.571426,11808300,0.005605
2015-07-07,95.012856,95.427139,92.622856,94.091431,94.091431,21573300,-0.005075
2015-07-08,93.471428,93.995712,92.284286,93.507141,93.507141,12990600,-0.006210
2015-07-09,94.900002,95.845711,94.285713,95.727142,95.727142,16731400,0.023742
2015-07-10,97.522858,98.502853,96.900002,97.228569,97.228569,21636300,0.015684
2015-07-13,98.098572,102.308571,98.078568,101.087143,101.087143,33205200,0.039686
2015-07-14,101.271431,101.635712,99.652855,100.371429,100.371429,19736500,-0.007080
2015-07-15,99.970001,100.750000,97.050003,98.129997,98.129997,30898600,-0.022331
2015-07-16,111.019997,116.489998,107.680000,115.809998,115.809998,63461000,0.180169
2015-07-17,117.339996,117.879997,114.239998,114.769997,114.769997,25136900,-0.008980
2015-07-20,114.699997,114.699997,110.139999,110.550003,110.550003,22676900,-0.036769
2015-07-21,110.209999,113.709999,109.320000,112.510002,112.510002,14085400,0.017730
2015-07-22,112.139999,113.879997,110.559998,111.500000,111.500000,10500500,-0.008977
2015-07-23,110.910004,112.180000,109.839996,110.099998,110.099998,8306800,-0.012556
2015-07-24,111.550003,111.680000,108.900002,109.339996,109.339996,8125100,-0.006903
2015-07-27,107.790001,109.860001,106.250000,106.430000,106.430000,11302600,-0.026614
2015-07-28,107.290001,107.940002,103.879997,106.900002,106.900002,11155900,0.004416
2015-07-29,106.830002,107.750000,105.400002,107.080002,107.080002,6695600,0.001684
2015-07-30,106.400002,111.900002,105.400002,111.559998,111.559998,14229200,0.041838
2015-07-31,111.949997,115.000000,111.150002,114.309998,114.309998,16349100,0.024650
2015-08-03,114.599998,114.599998,111.779999,112.559998,112.559998,10144800,-0.015309
2015-08-04,113.150002,122.790001,113.000000,121.150002,121.150002,29653300,0.076315
2015-08-05,125.620003,129.289993,122.709999,123.709999,123.709999,26946500,0.021131
2015-08-06,126.290001,128.850006,122.040001,126.449997,126.449997,24716700,0.022149
2015-08-07,126.419998,126.599998,121.300003,123.519997,123.519997,17360700,-0.023171
2015-08-10,126.089996,126.500000,121.510002,123.029999,123.029999,13424600,-0.003967
2015-08-11,120.010002,123.760002,120.000000,122.739998,122.739998,11596800,-0.002357
2015-08-12,121.470001,122.449997,118.660004,120.510002,120.510002,13822500,-0.018168
2015-08-13,120.989998,125.730003,119.339996,123.730003,123.730003,15284400,0.026720
2015-08-14,124.959999,125.000000,123.000000,123.389999,123.389999,8667700,-0.002748
2015-08-17,123.139999,125.699997,122.589996,125.360001,125.360001,9233800,0.015966
2015-08-18,125.260002,126.750000,123.550003,124.050003,124.050003,9382000,-0.010450
2015-08-19,123.500000,123.699997,121.500000,122.059998,122.059998,10115300,-0.016042
2015-08-20,119.800003,121.449997,111.339996,112.489998,112.489998,28045300,-0.078404
2015-08-21,106.199997,110.000000,102.750000,103.959999,103.959999,33228300,-0.075829
2015-08-24,88.750000,109.629997,85.500000,96.879997,96.879997,59951900,-0.068103
2015-08-25,107.750000,107.879997,101.500000,101.519997,101.519997,37620700,0.047894
2015-08-26,107.150002,110.279999,102.019997,110.129997,110.129997,36164600,0.084811
2015-08-27,114.940002,118.250000,113.019997,117.660004,117.660004,37056100,0.068374
2015-08-28,116.349998,119.349998,115.879997,117.629997,117.629997,20240200,-0.000255
2015-08-31,115.239998,117.000000,113.760002,115.029999,115.029999,17005600,-0.022103
2015-09-01,109.349998,111.239998,103.820000,105.790001,105.790001,35977100,-0.080327
2015-09-02,109.309998,109.500000,100.300003,105.440002,105.440002,39843300,-0.003308
2015-09-03,102.690002,104.169998,100.110001,101.059998,101.059998,29546700,-0.041540
2015-09-04,98.050003,99.930000,97.339996,98.790001,98.790001,24212000,-0.022462
2015-09-08,102.080002,102.500000,93.550003,94.949997,94.949997,43479700,-0.038870
2015-09-09,96.510002,102.790001,95.519997,99.180000,99.180000,35524400,0.044550
2015-09-10,99.419998,100.849998,96.779999,99.480003,99.480003,21031900,0.003025
2015-09-11,98.570000,100.849998,97.230003,97.510002,97.510002,17373900,-0.019803
2015-09-14,96.839996,97.910004,94.330002,95.690002,95.690002,15546000,-0.018665
2015-09-15,95.220001,99.650002,93.610001,99.160004,99.160004,22591100,0.036263
2015-09-16,99.699997,104.480003,99.330002,104.080002,104.080002,28058200,0.049617
2015-09-17,103.669998,107.500000,101.830002,104.209999,104.209999,25817700,0.001249
2015-09-18,102.000000,104.360001,100.709999,102.620003,102.620003,21715000,-0.015258
2015-09-21,103.300003,103.769997,99.559998,100.300003,100.300003,17900600,-0.022608
2015-09-22,98.290001,99.900002,97.000000,98.470001,98.470001,16717900,-0.018245
2015-09-23,98.599998,99.739998,97.660004,98.070000,98.070000,10264500,-0.004062
2015-09-24,97.110001,104.000000,96.779999,103.760002,103.760002,21274500,0.058020
2015-09-25,105.300003,105.449997,101.570000,102.239998,102.239998,19066600,-0.014649
2015-09-28,101.570000,103.330002,97.839996,99.470001,99.470001,17026600,-0.027093
2015-09-29,99.629997,100.629997,96.849998,98.349998,98.349998,17405900,-0.011260
2015-09-30,99.910004,103.459999,99.050003,103.260002,103.260002,17027600,0.049924
2015-10-01,102.910004,106.110001,101.120003,105.980003,105.980003,17426900,0.026341
2015-10-02,103.010002,106.870003,101.449997,106.110001,106.110001,21526700,0.001227
2015-10-05,107.480003,112.279999,105.760002,111.250000,111.250000,21157900,0.048440
2015-10-06,110.330002,112.250000,105.639999,108.330002,108.330002,20629800,-0.026247
2015-10-07,108.839996,109.779999,106.750000,108.099998,108.099998,12329500,-0.002123
2015-10-08,107.940002,115.050003,102.599998,114.930000,114.930000,42831900,0.063182
2015-10-09,114.110001,115.830002,112.440002,113.330002,113.330002,22455200,-0.013922
2015-10-12,114.449997,115.419998,112.360001,113.449997,113.449997,12624500,0.001059
2015-10-13,112.849998,113.720001,108.779999,109.730003,109.730003,17512100,-0.032790
2015-10-14,111.500000,111.629997,108.050003,110.230003,110.230003,33231500,0.004557
2015-10-15,103.769997,104.879997,99.099998,101.089996,101.089996,48484300,-0.082918
2015-10-16,100.209999,101.650002,98.410004,98.989998,98.989998,21340500,-0.020774
2015-10-19,98.070000,103.620003,96.260002,101.690002,101.690002,29964700,0.027276
2015-10-20,101.059998,102.110001,97.580002,98.989998,98.989998,17345600,-0.026551
2015-10-21,99.669998,100.339996,97.010002,97.959999,97.959999,13728500,-0.010405
2015-10-22,98.070000,99.930000,96.860001,97.320000,97.320000,12786800,-0.006533
2015-10-23,97.610001,101.559998,97.269997,100.040001,100.040001,18019900,0.027949
2015-10-26,100.050003,103.309998,99.379997,103.040001,103.040001,12234800,0.029988
2015-10-27,102.580002,104.720001,101.230003,103.070000,103.070000,12066400,0.000291
2015-10-28,102.900002,106.209999,102.059998,105.800003,105.800003,13094000,0.026487
2015-10-29,105.000000,106.910004,104.750000,105.120003,105.120003,9841400,-0.006427
2015-10-30,105.120003,110.099998,104.900002,108.379997,108.379997,15571500,0.031012
2015-11-02,109.199997,109.370003,106.300003,107.639999,107.639999,11784600,-0.006828
2015-11-03,107.360001,111.050003,107.239998,109.739998,109.739998,12484100,0.019509
2015-11-04,110.360001,114.279999,109.389999,114.050003,114.050003,17505000,0.039275
2015-11-05,113.750000,115.680000,111.720001,113.500000,113.500000,13814900,-0.004822
2015-11-06,113.389999,114.800003,112.050003,114.059998,114.059998,10936600,0.004934
2015-11-09,113.360001,114.000000,108.639999,109.860001,109.860001,16154600,-0.036823
2015-11-10,108.860001,112.839996,108.010002,112.699997,112.699997,11166400,0.025851
2015-11-11,113.080002,114.610001,111.410004,112.860001,112.860001,11039200,0.001420
2015-11-12,112.519997,115.250000,108.199997,108.919998,108.919998,17568200,-0.034911
2015-11-13,108.339996,109.070000,103.269997,103.650002,103.650002,18819400,-0.048384
2015-11-16,102.970001,111.650002,101.860001,111.349998,111.349998,19866200,0.074288
2015-11-17,112.110001,118.790001,111.699997,117.099998,117.099998,33016300,0.051639
2015-11-18,117.940002,121.000000,116.099998,120.629997,120.629997,23353600,0.030145
2015-11-19,120.250000,123.129997,119.610001,120.220001,120.220001,19253200,-0.003399
2015-11-20,120.849998,124.070000,119.209999,123.839996,123.839996,17977000,0.030111
2015-11-23,124.300003,126.199997,121.660004,125.029999,125.029999,15727000,0.009609
2015-11-24,123.669998,124.660004,120.029999,123.309998,123.309998,18335300,-0.013757
2015-11-25,124.230003,125.199997,122.360001,124.160004,124.160004,10980700,0.006893
2015-11-27,123.849998,126.389999,123.589996,125.440002,125.440002,6645500,0.010309
2015-11-30,126.029999,126.599998,122.889999,123.330002,123.330002,13894000,-0.016821
2015-12-01,124.470001,125.570000,122.419998,125.370003,125.370003,12550800,0.016541
